id,country,year,project,treatment,site,elevation,latitude,longitude,gradient,plot_id,taxon,genus,species,date,individual_nr,plant_height_cm,wet_mass_total_g,leaf_thickness_ave_mm,leaf_area_total_cm2,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,bulk,nr_leaves,number_leaves_scan,area_flag,dry_flag,wet_flag,comment,dry_mass_total_g,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc
AHI2375,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Calamagrostis sp5,Calamagrostis,sp5,2018-03-18T00:00:00Z,2,55,0.241,0.41,5.153,0.399,0.395,0.436,NA,1,15,NA,NA,NA,NA,0.157,0.241,0.157,5.153,32.82165605,0.651452282
AHJ6762,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Carex splong,Carex,splong,2018-03-18T00:00:00Z,1,59,0.129,0.165666667,7.71,0.148,0.167,0.182,bulk,2,6,NA,NA,NA,NA,0.059,0.0645,0.0295,3.855,130.6779661,0.457364341
AHK1754,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,5,72,0.362,0.354333333,8.609,0.329,0.316,0.418,bulk,2,12,NA,NA,NA,NA,0.198,0.181,0.099,4.3045,43.47979798,0.546961326
AHL6120,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,4,68,0.18,0.392666667,4.03,0.407,0.393,0.378,NA,1,2,NA,NA,NA,NA,0.158,0.18,0.158,4.03,25.50632911,0.877777778
AHM4924,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,3,71,0.345,0.371,6.765,0.342,0.355,0.416,NA,1,4,NA,NA,NA,NA,0.24,0.345,0.24,6.765,28.1875,0.695652174
AHO1919,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,3,7,0.018,0.3485,0.908,0.351,0.346,NA,NA,1,2,NA,NA,NA,NA,0.007,0.018,0.007,0.908,129.7142857,0.388888889
AHP4608,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,4,4,0.003,0.341,0.155,0.332,0.337,0.354,NA,1,1,NA,Dry_larger_Wet _,NA,NA,0.015,0.003,0.015,0.155,10.33333333,5
AHQ5526,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,2,20,0.047,0.457666667,1.476,0.414,0.453,0.506,NA,1,1,NA,NA,NA,NA,0.019,0.047,0.019,1.476,77.68421053,0.404255319
AHR3604,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,1,16,0.039,0.440333333,0.745,0.422,0.47,0.429,NA,1,2,NA,NA,NA,NA,0.011,0.039,0.011,0.745,67.72727273,0.282051282
AHS4649,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,5,27,0.038,0.383666667,0.903,0.348,0.409,0.394,NA,1,1,NA,NA,NA,NA,0.029,0.038,0.029,0.903,31.13793103,0.763157895
AHT3799,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,3,30,0.05,0.418333333,1.168,0.458,0.412,0.385,NA,1,1,NA,NA,NA,NA,0.035,0.05,0.035,1.168,33.37142857,0.7
AHV4673,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Alchemilla vulcanica,Alchemilla,vulcanica,2018-03-17T00:00:00Z,1,1,0.034,0.155666667,1.887,0.149,0.145,0.173,bulk,3,3,NA,NA,NA,NA,0.015,0.011333333,0.005,0.629,125.8,0.441176471
AHW3148,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,4,2,0.081,0.399333333,2.39,0.47,0.437,0.291,bulk,4,4,NA,NA,NA,NA,0.041,0.02025,0.01025,0.5975,58.29268293,0.50617284
AHX9009,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,3,1,0.073,0.375333333,1.846,0.361,0.399,0.366,bulk,5,5,NA,NA,NA,NA,0.037,0.0146,0.0074,0.3692,49.89189189,0.506849315
AHY9776,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,2,1,0.081,0.372666667,4.268,0.371,0.418,0.329,bulk,5,12,NA,NA,NA,NA,0.034,0.0162,0.0068,0.8536,125.5294118,0.419753086
AHZ2244,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Pernettya prostrata,Pernettya,prostrata,NA,1,3,0.099,0.295,2.464,0.301,0.31,0.274,bulk,5,6,NA,NA,NA,NA,0.052,0.0198,0.0104,0.4928,47.38461538,0.525252525
AIA4453,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,NA,5,7,0.017,0.293333333,0.664,0.328,0.276,0.276,NA,1,1,NA,NA,NA,NA,0.012,0.017,0.012,0.664,55.33333333,0.705882353
AIC6696,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Melpomene moniliformis,Melpomene,moniliformis,2018-03-18T00:00:00Z,1,34,0.421,0.027333333,11.338,0.028,0.026,0.028,NA,1,2,NA,NA,NA,NA,NA,0.421,NA,11.338,NA,NA
AID1739,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Melpomene moniliformis,Melpomene,moniliformis,NA,3,30,0.482,0.136333333,12.6,0.13,0.133,0.146,NA,1,1,NA,NA,NA,NA,NA,0.482,NA,12.6,NA,NA
AIE3253,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2018-03-18T00:00:00Z,2,19,1.369,0.645,16.714,0.677,0.639,0.619,NA,1,2,NA,NA,NA,NA,0.259,1.369,NA,16.714,NA,NA
AIF6460,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,1,66,0.898,0.542666667,25.426,0.539,0.547,0.542,NA,1,5,NA,NA,NA,NA,NA,0.898,NA,25.426,NA,NA
AIG4214,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hieracium sp,Hieracium,sp,2018-03-17T00:00:00Z,2,10,0.637,0.301333333,20.875,0.312,0.301,0.291,NA,1,3,NA,NA,NA,NA,NA,0.637,NA,20.875,NA,NA
AIH5353,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Alchemilla vulcanica,Alchemilla,vulcanica,2018-03-17T00:00:00Z,2,1,0.022,0.169333333,2.1,0.159,0.153,0.196,bulk,5,16,NA,NA,NA,NA,0.01,0.0044,0.002,0.42,210,0.454545455
AIJ6550,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,4,50,0.096,0.381333333,2.588,0.394,0.357,0.393,bulk,5,6,NA,NA,NA,NA,NA,0.0192,NA,0.5176,NA,NA
AIK6555,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2018-03-18T00:00:00Z,3,16,0.771,0.875666667,11.445,0.825,0.99,0.812,NA,1,1,NA,NA,NA,NA,0.159,0.771,NA,11.445,NA,NA
AIL5902,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Vaccinium floribundum,Vaccinium,floribundum,NA,3,17,0.111,0.404333333,2.986,0.425,0.374,0.414,bulk,5,5,NA,NA,NA,NA,NA,0.0222,NA,0.5972,NA,NA
AIM4556,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,1,17,0.6,0.354,1.634,0.34,0.322,0.4,bulk,5,7,NA,NA,NA,NA,NA,0.12,NA,0.3268,NA,NA
AIN2872,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,2,32,0.016,0.137333333,0.823,0.17,0.113,0.129,bulk,20,23,NA,NA,NA,NA,0.009,8e-4,4.5e-4,0.04115,91.44444444,0.5625
AIO5591,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Melpomene moniliformis,Melpomene,moniliformis,2018-03-18T00:00:00Z,5,21,0.175,0.297,5.709,0.303,0.335,0.253,NA,1,1,NA,NA,NA,Leaf Area Box not ticked,NA,0.175,NA,5.709,NA,NA
AIQ6033,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Senecio sp,Senecio,sp,NA,4,8,0.241,0.144,7.911,0.139,0.135,0.158,NA,1,2,NA,NA,NA,NA,0.05,0.241,0.05,7.911,158.22,0.20746888
AIR8866,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,1,1,0.046,0.252666667,1.468,0.281,0.215,0.262,bulk,2,5,NA,NA,NA,NA,0.012,0.023,0.006,0.734,122.3333333,0.260869565
AIS4470,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,3,12,0.005,0.071333333,0.769,0.081,0.063,0.07,bulk,20,21,NA,Dry_larger_Wet _,NA,NA,0.008,2.5e-4,4e-4,0.03845,96.125,1.6
AIT0807,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,1,42,0.014,0.167,0.995,0.177,0.137,0.187,NA,1,20,NA,NA,NA,NA,0.011,0.014,0.011,0.995,90.45454545,0.785714286
AIU7249,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Melpomene moniliformis,Melpomene,moniliformis,2018-03-18T00:00:00Z,4,32,0.923,0.039,13.085,0.037,0.037,0.043,NA,1,7,NA,NA,NA,NA,NA,0.923,NA,13.085,NA,NA
AIV4815,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Melpomene moniliformis,Melpomene,moniliformis,NA,2,21,0.586,0.273333333,NA,0.261,0.307,0.252,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AIX2280,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,4,86,0.742,0.368666667,18.394,0.347,0.383,0.376,NA,1,4,NA,NA,NA,NA,0.355,0.742,0.355,18.394,51.81408451,0.478436658
AIY6496,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,3,86,0.656,0.506666667,19.393,0.502,0.503,0.515,NA,1,5,NA,NA,NA,NA,0.297,0.656,0.297,19.393,65.2962963,0.452743902
AIZ0951,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,2,68,0.574,0.462333333,17.513,0.464,0.489,0.434,NA,1,4,NA,NA,NA,NA,0.216,0.574,0.216,17.513,81.0787037,0.37630662
AJA6765,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,4,5,0.1,0.320666667,2.348,0.366,0.299,0.297,bulk,2,5,NA,NA,NA,NA,0.02,0.05,0.01,1.174,117.4,0.2
AJB1959,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,3,1,0.047,0.230333333,1.221,0.216,0.222,0.253,bulk,2,5,NA,NA,NA,NA,0.012,0.0235,0.006,0.6105,101.75,0.255319149
AJC1955,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Oxalis sp,Oxalis,sp,NA,2,2,0.017,0.132,0.744,0.141,0.153,0.102,bulk,7,2,NA,NA,NA,NA,0.01,0.002428571,0.001428571,0.106285714,74.4,0.588235294
AJE7449,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Asteraceae sp,Asteraceae,sp,2018-03-17T00:00:00Z,5,2,0.06,0.293333333,2.129,0.296,0.278,0.306,NA,1,1,NA,NA,NA,NA,0.024,0.06,0.024,2.129,88.70833333,0.4
AJF7849,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Asteraceae sp,Asteraceae,sp,2018-03-17T00:00:00Z,4,3,0.068,0.316,2.847,0.331,0.354,0.263,NA,1,1,NA,NA,NA,NA,0.032,0.068,0.032,2.847,88.96875,0.470588235
AJG5313,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Asteraceae sp,Asteraceae,sp,2018-03-17T00:00:00Z,3,3,0.08,0.322666667,3.049,0.305,0.363,0.3,NA,1,2,NA,NA,NA,NA,0.031,0.08,0.031,3.049,98.35483871,0.3875
AJH0026,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Asteraceae sp,Asteraceae,sp,NA,2,3,0.078,0.158666667,2.817,0.166,0.155,0.155,NA,1,2,NA,NA,NA,NA,0.029,0.078,0.029,2.817,97.13793103,0.371794872
AJI5781,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Asteraceae sp,Asteraceae,sp,NA,1,3,0.106,0.199333333,3.889,0.217,0.183,0.198,NA,1,2,NA,NA,NA,NA,0.035,0.106,0.035,3.889,111.1142857,0.330188679
AJJ2472,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,5,80,0.505,0.469333333,14.411,0.445,0.471,0.492,NA,1,6,NA,NA,NA,NA,0.28,0.505,0.28,14.411,51.46785714,0.554455446
AJL3656,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa alpina,Poa,alpina,2018-03-17T00:00:00Z,1,5,0.017,0.251666667,1.572,0.248,0.251,0.256,NA,1,1,NA,NA,NA,NA,0.007,0.017,NA,1.572,NA,NA
AJM7431,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa alpina,Poa,alpina,2018-03-17T00:00:00Z,3,7,0.019,0.201333333,1.458,0.243,0.187,0.174,NA,1,2,NA,NA,NA,NA,0.006,0.019,NA,1.458,NA,NA
AJN2300,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa alpina,Poa,alpina,2018-03-17T00:00:00Z,2,5,0.017,0.242,1.6,0.214,0.237,0.275,NA,1,1,NA,NA,NA,NA,0.003,0.017,NA,1.6,NA,NA
AJO7973,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hieracium sp,Hieracium,sp,2018-03-17T00:00:00Z,1,3,0.141,0.25,5.015,0.232,0.255,0.263,NA,1,2,NA,NA,NA,NA,0.035,0.141,0.035,5.015,143.2857143,0.24822695
AJP6339,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,2,1,0.018,0.204666667,0.602,0.201,0.197,0.216,bulk,2,4,NA,NA,NA,NA,0.009,0.009,0.0045,0.301,66.88888889,0.5
AJQ3202,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,1,1,0.032,0.252,0.812,0.277,0.24,0.239,bulk,3,3,NA,NA,NA,NA,0.011,0.010666667,0.003666667,0.270666667,73.81818182,0.34375
AJS8155,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,2,61,0.106,0.241,2.527,0.215,0.24,0.268,NA,1,4,NA,NA,NA,NA,0.056,0.106,NA,2.527,NA,NA
AJT0456,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,1,76,0.286,0.41,4.851,0.444,0.4,0.386,NA,1,5,NA,NA,NA,NA,0.137,0.286,NA,4.851,NA,NA
AJU8401,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,4,27,0.04,0.343,0.968,0.357,0.355,0.317,NA,1,2,NA,Dry_larger_Wet _,NA,NA,0.057,0.04,0.057,0.968,16.98245614,1.425
AJV1885,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa pratensis,Poa,pratensis,NA,1,16,0.017,0.110666667,0.694,0.106,0.127,0.099,NA,1,2,NA,NA,NA,NA,0.014,0.017,0.014,0.694,49.57142857,0.823529412
AJW4291,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa pratensis,Poa,pratensis,2018-03-17T00:00:00Z,2,15,0.023,0.136333333,2.423,0.141,0.145,0.123,NA,1,1,NA,NA,NA,NA,0.012,0.023,NA,2.423,NA,NA
AJX8634,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Poa pratensis,Poa,pratensis,2018-03-17T00:00:00Z,3,10,0.011,0.138333333,1.004,0.127,0.14,0.148,NA,1,1,NA,NA,NA,NA,0.008,0.011,NA,1.004,NA,NA
AJZ6187,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Bromus spblue,Bromus,spblue,NA,3,60,0.188,0.237,7.477,0.281,0.219,0.211,NA,1,3,NA,NA,NA,NA,0.053,0.188,0.053,7.477,141.0754717,0.281914894
AKA9074,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,1,61,0.774,0.367,20.508,0.286,0.412,0.403,NA,1,4,NA,NA,NA,NA,0.331,0.774,0.331,20.508,61.95770393,0.427648579
AKB5492,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Bromus spblue,Bromus,spblue,NA,2,83,0.741,0.365666667,21.842,0.395,0.358,0.344,NA,1,5,NA,NA,NA,NA,0.337,0.741,0.337,21.842,64.81305638,0.454790823
AKC4813,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,5,64,0.161,0.581666667,3.279,0.588,0.571,0.586,NA,1,5,NA,NA,NA,NA,0.078,0.161,NA,3.279,NA,NA
AKD3635,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,4,64,0.164,0.241333333,3.423,0.229,0.238,0.257,NA,1,3,NA,NA,NA,NA,0.098,0.164,NA,3.423,NA,NA
AKE2162,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-17T00:00:00Z,3,43,0.135,0.437,2.845,0.449,0.443,0.419,NA,1,2,NA,NA,NA,NA,0.077,0.135,NA,2.845,NA,NA
AKG1116,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,1,35,0.678,0.275,29.746,0.287,0.271,0.267,NA,1,3,NA,NA,NA,NA,0.316,0.678,NA,29.746,NA,NA
AKH3064,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp3,Calamagrostis,sp3,2018-03-18T00:00:00Z,4,32,0.267,0.484666667,4.632,0.468,0.484,0.502,NA,1,6,NA,NA,NA,NA,0.12,0.267,0.12,4.632,38.6,0.449438202
AKI0739,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,5,31,0.133,0.418333333,2.616,0.482,0.415,0.358,NA,1,5,NA,NA,NA,NA,0.058,0.133,NA,2.616,NA,NA
AKJ2935,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,5,77,0.454,0.572333333,14.388,0.479,0.58,0.658,NA,1,5,NA,NA,NA,NA,0.206,0.454,0.206,14.388,69.84466019,0.453744493
AKK1077,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp3,Calamagrostis,sp3,2018-03-18T00:00:00Z,1,24,0.183,0.432333333,2.784,0.422,0.434,0.441,NA,1,3,NA,NA,NA,NA,0.078,0.183,0.078,2.784,35.69230769,0.426229508
AKL1887,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Bromus spblue,Bromus,spblue,NA,4,67,0.584,0.359666667,16.634,0.364,0.366,0.349,NA,1,3,NA,NA,NA,NA,0.268,0.584,0.268,16.634,62.06716418,0.45890411
AKN2930,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,1,57,0.59,0.309,23.987,0.288,0.291,0.348,NA,1,3,NA,NA,NA,NA,0.256,0.59,NA,23.987,NA,NA
AKO5168,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,4,37,0.367,0.228,18.59,0.238,0.219,0.227,NA,1,4,NA,NA,NA,NA,0.178,0.367,NA,18.59,NA,NA
AKP3326,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,5,49,0.398,0.257,21.513,0.241,0.267,0.263,NA,1,4,NA,NA,NA,NA,0.189,0.398,NA,21.513,NA,NA
AKQ4450,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Carex pichinchensis,Carex,pichinchensis,NA,3,31,0.322,0.265666667,13.744,0.244,0.254,0.299,NA,1,3,NA,NA,NA,NA,0.129,0.322,0.129,13.744,106.5426357,0.400621118
AKR3136,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp3,Calamagrostis,sp3,2018-03-18T00:00:00Z,3,25,0.22,0.513666667,4.132,0.514,0.495,0.532,NA,1,9,NA,NA,NA,NA,0.111,0.22,0.111,4.132,37.22522523,0.504545455
AKS8257,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,2,33,0.33,0.233,16.607,0.247,0.226,0.226,NA,1,2,NA,NA,NA,NA,0.135,0.33,NA,16.607,NA,NA
AKU0481,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,1,57,0.13,0.165666667,2.635,0.155,0.185,0.157,NA,1,2,NA,NA,NA,NA,0.06,0.13,NA,2.635,NA,NA
AKV9120,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,2,61,0.17,0.346,3.081,0.365,0.35,0.323,NA,1,3,NA,NA,NA,NA,0.078,0.17,NA,3.081,NA,NA
AKW5225,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,5,60,0.6,0.063333333,22.678,0.055,0.117,0.018,NA,1,6,NA,NA,NA,NA,0.272,0.6,NA,22.678,NA,NA
AKX6452,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,4,55,0.78,0.274666667,30.932,0.274,0.276,0.274,NA,1,5,NA,NA,NA,NA,0.4,0.78,NA,30.932,NA,NA
AKY0830,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,3,47,0.36,0.301333333,13.083,0.29,0.225,0.389,NA,1,2,NA,NA,NA,NA,0.139,0.36,NA,13.083,NA,NA
AKZ2398,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Carex pichinchensis,Carex,pichinchensis,2018-03-18T00:00:00Z,2,65,0.52,0.277666667,24.079,0.269,0.276,0.288,NA,1,3,NA,NA,NA,NA,0.243,0.52,NA,24.079,NA,NA
ALB2677,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,2,65,0.44,0.400666667,11.18,0.413,0.392,0.397,NA,1,3,NA,NA,NA,NA,0.176,0.44,0.176,11.18,63.52272727,0.4
ALC2286,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,5,63,0.14,0.364333333,3.237,0.385,0.38,0.328,NA,1,1,NA,NA,NA,NA,0.067,0.14,NA,3.237,NA,NA
ALD3826,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,1,70,0.38,0.284333333,11.943,0.295,0.274,0.284,NA,1,7,NA,NA,NA,NA,0.179,0.38,0.179,11.943,66.72067039,0.471052632
ALE3914,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,4,54,0.15,0.357333333,2.905,0.331,0.37,0.371,NA,1,3,NA,NA,NA,NA,0.075,0.15,NA,2.905,NA,NA
ALF2272,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Calamagrostis sp3,Calamagrostis,sp3,2018-03-18T00:00:00Z,2,44,0.118,0.335666667,2.647,0.318,0.345,0.344,NA,1,2,NA,NA,NA,NA,0.059,0.118,0.059,2.647,44.86440678,0.5
ALG6966,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,3,60,0.16,0.360333333,2.951,0.373,0.365,0.343,NA,1,2,NA,NA,NA,NA,0.076,0.16,NA,2.951,NA,NA
ALL2055,PE,2018,TRUE,C,ACJ,3492.4,-13.176252,-71.628819,1,5,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,5,69,0.353,0.286333333,10.606,0.254,0.282,0.323,NA,1,2,NA,NA,NA,NA,0.139,0.353,0.139,10.606,76.30215827,0.393767705
