site,year,month,day,treatment,plot_id,taxon,cover,fertile,seedling,observer,note_cover
TRE,2019,April,10,C,3,Carex ecuadorica,10,0,0,PSA,antes Carex_pedunculado_largo
TRE,2019,April,10,C,3,Carex pichinchensis,5,1,0,PSA,NA
TRE,2019,April,10,C,3,Chusquea intipacarina,25,0,0,PSA,neuroplepis
TRE,2019,April,10,C,3,Euphorbia thymifolia,0.5,0,0,PSA,NA
TRE,2019,April,10,C,3,Gentiana sedifolia,0.5,0,0,PSA,NA
TRE,2019,April,10,C,3,Halenia umbellata,15,1,0,PSA,NA
TRE,2019,April,10,C,3,Hypericum andinum,25,1,0,PSA,NA
TRE,2019,April,10,C,3,Hypochaeris taraxacoides,1,0,0,PSA,NA
TRE,2019,April,10,C,3,Oritrophium hieracioides,2,0,0,PSA,NA
TRE,2019,April,10,C,3,Paspalum bonplandianum,3,0,0,PSA,NA
TRE,2019,April,10,C,3,Pernettya prostrata,5,0,0,PSA,NA
TRE,2019,April,10,C,3,Scirpus rigidus,3,0,0,PSA,NA
TRE,2019,April,10,C,3,Vaccinium floribundum,1,0,0,PSA,NA
TRE,2019,April,10,C,3,Viola pygmaea,3,0,0,PSA,NA
TRE,2019,April,10,C,4,Alchemilla vulcanica,0.5,0,0,SVH,NA
TRE,2019,April,10,C,4,Baccharis genistelloides,0.5,0,0,SVH,NA
TRE,2019,April,10,C,4,Carex pichinchensis,5,1,0,SVH,NA
TRE,2019,April,10,C,4,Carex tristicha,8,0,0,SVH,NA
TRE,2019,April,10,C,4,Festuca blue,2,0,0,SVH,NA
TRE,2019,April,10,C,4,Gaultheria glomerata,10,0,0,SVH,NA
TRE,2019,April,10,C,4,Halenia umbellata,2,1,0,SVH,NA
TRE,2019,April,10,C,4,Hypochaeris taraxacoides,0.5,0,0,SVH,NA
TRE,2019,April,10,C,4,Lycopodium clavatum,1,0,0,SVH,NA
TRE,2019,April,10,C,4,Not stipa,35,0,0,SVH,NA
TRE,2019,April,10,C,4,Not stipa softer,25,0,0,SVH,NA
TRE,2019,April,10,C,4,Perezia pungens,0.5,0,0,SVH,NA
TRE,2019,April,10,C,4,Pernettya prostrata,1,1,0,SVH,NA
TRE,2019,April,10,C,4,Rhynchospora macrochaeta,20,1,0,SVH,NA
TRE,2019,April,10,C,4,Vaccinium floribundum,25,0,0,SVH,NA
TRE,2019,April,10,C,4,Viola pygmaea,1,0,0,SVH,NA
TRE,2019,April,10,C,5,Baccharis genistelloides,4,1,0,SVH,NA
TRE,2019,April,10,C,5,Bromus lanatus,2,1,0,SVH,NA
TRE,2019,April,10,C,5,Calamagrostis beauty,25,0,0,SVH,NA
TRE,2019,April,10,C,5,Festuca blue,15,1,0,SVH,Hard_to_distinguish_green_and_blue_in_field.
TRE,2019,April,10,C,5,Gaultheria glomerata,15,1,0,SVH,NA
TRE,2019,April,10,C,5,Halenia umbellata,5,1,0,SVH,NA
TRE,2019,April,10,C,5,Hypericum andinum,4,0,0,SVH,NA
TRE,2019,April,10,C,5,Luzula wide,10,1,0,SVH,NA
TRE,2019,April,10,C,5,Lycopodium clavatum,4,1,0,SVH,NA
TRE,2019,April,10,C,5,Paspalum bonplandianum,10,1,0,SVH,NA
TRE,2019,April,10,C,5,Pernettya prostrata,3,1,0,SVH,NA
TRE,2019,April,10,C,5,Rhynchospora macrochaeta,8,1,0,SVH,NA
TRE,2019,April,10,C,5,Scirpus rigidus,10,1,0,SVH,NA
TRE,2019,April,10,C,5,Vaccinium floribundum,25,1,0,SVH,NA
TRE,2019,April,10,C,5,Werneria nubigena,1,0,0,SVH,NA
TRE,2019,July,8,B,1,Alchemilla sectada,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,1,Alchemilla vulcanica,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,1,Carex ecuadorica,17,0,0,"LVB,PSA","mediano, Sin_alas"
TRE,2019,July,8,B,1,Carex tristicha,1,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,1,Not stipa softer,20,1,0,"LVB,PSA",Frutos
TRE,2019,July,8,B,1,Poa purpurea,0.5,0,1,"LVB,PSA",NA
TRE,2019,July,8,B,1,Rhynchospora macrochaeta,4,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Agrostis sp1,0.5,0,0,"LVB,PSA",como sacha agrostis
TRE,2019,July,8,B,2,Alchemilla sectada,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Alchemilla vulcanica,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Carex ecuadorica,10,0,0,"LVB,PSA",carex mediano Sin_alas
TRE,2019,July,8,B,2,Carex tristicha,16,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Luzula narrow,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Nertera granadensis,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Not stipa,20,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Poa purpurea,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Rhynchospora macrochaeta,5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,2,Senecio pegajoso,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Agrostis tre,0.5,0,0,"LVB,PSA",Agrostis 2
TRE,2019,July,8,B,3,Alchemilla sectada,0.5,1,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Aphanactis sp1,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Carex ecuadorica,4,0,0,"LVB,PSA","Carex mediano, Sin_alas"
TRE,2019,July,8,B,3,Carex pichinchensis,8,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Carex tristicha,8,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Gnaphalium sp1,0.5,0,0,"LVB,PSA",Gamochaeta??
TRE,2019,July,8,B,3,Luzula narrow,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Luzula wide,1,1,0,"LVB,PSA",Flores
TRE,2019,July,8,B,3,Not stipa,25,1,0,"LVB,PSA",Frutos
TRE,2019,July,8,B,3,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Poa purpurea,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Rhynchospora macrochaeta,2,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,3,Vaccinium floribundum,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,4,Agrostis sp1,0.5,0,0,"LVB,PSA",como sacha agrostis
TRE,2019,July,8,B,4,Agrostis tre,4,0,0,"LVB,PSA",Agrostis 2
TRE,2019,July,8,B,4,Alchemilla vulcanica,1,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,4,Carex tristicha,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,4,Festuca blue,2,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,4,Gnaphalium sp1,0.5,1,0,"LVB,PSA",Flores
TRE,2019,July,8,B,4,Not stipa,40,1,0,"LVB,PSA",Frutos
TRE,2019,July,8,B,4,Poa purpurea,1,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,4,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Agrostis tre,1,1,0,"LVB,PSA",Flores
TRE,2019,July,8,B,5,Alchemilla sectada,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Alchemilla vulcanica,2,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Carex tristicha,20,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Festuca blue,1,0,0,"LVB,PSA",Térmico_de_fructificar
TRE,2019,July,8,B,5,Gnaphalium sp1,0.5,0,0,"LVB,PSA",Gamochaeta??
TRE,2019,July,8,B,5,Luzula narrow,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Luzula wide,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Not stipa,40,1,0,"LVB,PSA",Frutos
TRE,2019,July,8,B,5,Poa purpurea,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,8,B,5,Rhynchospora macrochaeta,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Agrostis sp1,0.5,0,0,"LVB,PSA",como sacha agrostis
TRE,2019,July,7,C,1,Agrostis sp2,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Baccharis caespitosa,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Bromus lanatus,0.5,0,1,"LVB,PSA",NA
TRE,2019,July,7,C,1,Calamagrostis beauty,46,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Carex pichinchensis,14,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Carex tristicha,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Festuca blue,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Gaultheria glomerata,1,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,1,Halenia umbellata,1,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,1,Hypericum andinum,20,1,0,"LVB,PSA",Flores
TRE,2019,July,7,C,1,Hypochaeris taraxacoides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Lycopodium clavatum,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Not stipa,6,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Paspalum bonplandianum,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Perezia pungens,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Vaccinium floribundum,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,1,Vaccinium floribundum,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Agrostis sp2,0.5,0,0,"LVB,PSA",antes Agrostis_sp1
TRE,2019,July,7,C,2,Alchemilla orbiculata,1,0,0,"LVB,PSA",antes Alchemilla_orbiculata
TRE,2019,July,7,C,2,Baccharis genistelloides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Calamagrostis beauty,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Carex duro,1,0,0,"LVB,PSA",Pequeño
TRE,2019,July,7,C,2,Carex ecuadorica,4,0,0,"LVB,PSA","Carex mediano, Sin_alas"
TRE,2019,July,7,C,2,Carex pichinchensis,8,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Festuca blue,3,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Gentiana sedifolia,0.5,1,0,"LVB,PSA",Botones
TRE,2019,July,7,C,2,Halenia umbellata,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Hypochaeris taraxacoides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Luzula wide,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Not stipa,18,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Not stipa softer,24,1,0,"LVB,PSA",Flores
TRE,2019,July,7,C,2,Oreithales integrifolia,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Oritrophium hieracioides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Paspalum bonplandianum,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Rhynchospora macrochaeta,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Scirpus rigidus,4,1,0,"LVB,PSA",Frutos
TRE,2019,July,7,C,2,Vaccinium floribundum,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,2,Viola pygmaea,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Acaena cylindristachya,0.5,0,1,"LVB,PSA",NA
TRE,2019,July,7,C,3,Alchemilla orbiculata,2,0,0,"LVB,PSA",antes Alchemilla_orbiculata
TRE,2019,July,7,C,3,Alchemilla vulcanica,1.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Baccharis caespitosa,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Bidens andicola,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Calamagrostis beauty,30,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Carex pichinchensis,10,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Carex tristicha,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Chusquea intipacarina,8,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Halenia umbellata,4,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Hypericum andinum,6,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,3,Hypochaeris taraxacoides,4,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Not stipa,25,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Oreithales integrifolia,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Oritrophium hieracioides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Paspalum bonplandianum,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Pernettya prostrata,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Scirpus rigidus,6,1,0,"LVB,PSA",Frutos
TRE,2019,July,7,C,3,Vaccinium floribundum,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,3,Viola pygmaea,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Alchemilla vulcanica,0.5,1,0,"LVB,PSA",Flores
TRE,2019,July,7,C,4,Baccharis genistelloides,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Carex pichinchensis,5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Carex tristicha,6,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,4,Festuca blue,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Gaultheria glomerata,5,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,4,Halenia umbellata,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Hypochaeris taraxacoides,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Not stipa,20,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Not stipa softer,1,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Perezia pungens,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Pernettya prostrata,1,1,0,"LVB,PSA",Frutos
TRE,2019,July,7,C,4,Pterichis sp1,0.5,0,1,"LVB,PSA",NA
TRE,2019,July,7,C,4,Rhynchospora macrochaeta,10,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,4,Vaccinium floribundum,14,1,0,"LVB,PSA",Botones
TRE,2019,July,7,C,4,Viola pygmaea,0.5,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Baccharis genistelloides,1,1,0,"LVB,PSA",Frutos
TRE,2019,July,7,C,5,Calamagrostis beauty,30,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Festuca blue,12,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Gaultheria glomerata,15,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,5,Halenia umbellata,3,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Hypericum andinum,2,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Luzula wide,4,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Lycopodium clavatum,10,0,0,"LVB,PSA",Muriendo
TRE,2019,July,7,C,5,Paspalum bonplandianum,4,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Pernettya prostrata,0.5,1,0,"LVB,PSA",Frutos
TRE,2019,July,7,C,5,Rhynchospora macrochaeta,8,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Scirpus rigidus,4,0,0,"LVB,PSA",NA
TRE,2019,July,7,C,5,Vaccinium floribundum,20,1,0,"LVB,PSA",Botones
TRE,2019,July,7,C,5,Werneria nubigena,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Agrostis sedlings,4,0,1,"LVB,PSA",Plantulas_de_agrostis
TRE,2019,Noviembre,24,B,1,Alchemilla sectada,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Bartsia sp1,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Carex ecuadorica,16,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Carex tristicha,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Not stipa,40,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Poa purpurea,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,1,Rhynchospora macrochaeta,6,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Agrostis sedlings,3,0,0,"LVB,PSA",Plantulas_de_agrostis
TRE,2019,Noviembre,24,B,2,Alchemilla sectada,4,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Baccharis caespitosa,0.5,0,1,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Carex ecuadorica,10,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Carex tristicha,10,1,0,"LVB,PSA",muriendo
TRE,2019,Noviembre,24,B,2,Luzula narrow,0.5,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Nertera granadensis,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Not stipa,25,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Poa purpurea,2,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Rhynchospora macrochaeta,8,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,2,Senecio pegajoso,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Agrostis sedlings,8,0,0,"LVB,PSA",Plantulas_de_agrostis
TRE,2019,Noviembre,24,B,3,Agrostis tre,1,0,0,"LVB,PSA",Agrostis 2
TRE,2019,Noviembre,24,B,3,Alchemilla sectada,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Aphanactis sp1,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Carex ecuadorica,2,0,0,"LVB,PSA",muriendo
TRE,2019,Noviembre,24,B,3,Carex pichinchensis,16,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Carex tristicha,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Gaultheria glomerata,0.5,0,1,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Gnaphalium sp1,0.5,0,0,"LVB,PSA",Gamochaeta??
TRE,2019,Noviembre,24,B,3,Laestadia muscicola,0.5,0,0,"LVB,PSA",sacha
TRE,2019,Noviembre,24,B,3,Luzula narrow,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Luzula wide,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Not stipa,50,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Pernettya prostrata,0.5,0,0,"LVB,PSA",sacha
TRE,2019,Noviembre,24,B,3,Poa purpurea,0.5,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Rhynchospora macrochaeta,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,3,Vaccinium floribundum,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Agrostis sedlings,2,0,0,"LVB,PSA",Plantulas_de_agrostis
TRE,2019,Noviembre,24,B,4,Alchemilla vulcanica,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Calamagrostis tre,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Carex ecuadorica,0.5,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Carex tristicha,12,0,0,"LVB,PSA",muriendo
TRE,2019,Noviembre,24,B,4,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Festuca blue,2,0,0,"LVB,PSA",fruto
TRE,2019,Noviembre,24,B,4,Gnaphalium sp1,0.5,0,0,"LVB,PSA",gamochaeta?
TRE,2019,Noviembre,24,B,4,Laestadia muscicola,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Not stipa,65,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,4,Poa purpurea,2,1,1,"LVB,PSA",fruto
TRE,2019,Noviembre,24,B,4,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Agrostis sedlings,6,0,0,"LVB,PSA",Plantulas_de_agrostis
TRE,2019,Noviembre,24,B,5,Agrostis tre,1,0,0,"LVB,PSA",Agrostis 2
TRE,2019,Noviembre,24,B,5,Alchemilla sectada,2,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Alchemilla vulcanica,0.5,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Calamagrostis tre,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Carex tristicha,20,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Festuca blue,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Gnaphalium sp1,1,0,0,"LVB,PSA",gamochaeta?
TRE,2019,Noviembre,24,B,5,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Luzula narrow,1,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Luzula wide,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Not stipa,60,0,0,"LVB,PSA",fruto
TRE,2019,Noviembre,24,B,5,Poa purpurea,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,24,B,5,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Agrostis sp2,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Baccharis caespitosa,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Carex pichinchensis,20,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Carex tristicha,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Euphorbia thymifolia,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Calamagrostis beauty,50,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Halenia umbellata,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Hypochaeris taraxacoides,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Hypericum andinum,25,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Lycopodium clavatum,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Not stipa,8,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Perezia pungens,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Pterichis sp1,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Vaccinium floribundum,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,1,Viola pygmaea,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Agrostis sp2,2,0,0,"LVB,PSA",hojas_verdes_claras
TRE,2019,Noviembre,21,C,2,Alchemilla orbiculata,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Baccharis genistelloides,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Calamagrostis beauty,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Carex duro,2,0,0,"LVB,PSA",carex_duro???
TRE,2019,Noviembre,21,C,2,Carex ecuadorica,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Carex pichinchensis,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Festuca blue,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Halenia umbellata,0.5,0,1,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Hypericum andinum,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Hypochaeris taraxacoides,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Luzula wide,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Not stipa,25,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Not stipa softer,28,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Oreithales integrifolia,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Paspalum bonplandianum,1,0,1,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Rhynchospora macrochaeta,1,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Scirpus rigidus,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,2,Vaccinium floribundum,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Acaena cylindristachya,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Alchemilla orbiculata,1,0,0,"LVB,PSA",alchemilla_orbiculata???
TRE,2019,Noviembre,21,C,3,Alchemilla vulcanica,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Baccharis caespitosa,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Bidens andicola,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Calamagrostis beauty,30,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Carex pichinchensis,12,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Carex tristicha,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Chusquea intipacarina,8,0,0,"LVB,PSA",chusquea_intipacarina
TRE,2019,Noviembre,21,C,3,Euphorbia thymifolia,0.5,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Festuca blue,1,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Halenia umbellata,2,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Hypericum andinum,2,1,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Hypochaeris taraxacoides,4,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Not stipa,16,0,0,"LVB,PSA",NA
TRE,2019,Noviembre,21,C,3,Oreithales integrifolia,1,0,0,"LVB,PSA",NA
